Symbol,Name,매출총이익(천원),EBIT(천원),수정EPS(원),수정BPS(원),총자산(천원),총자본(천원),매출총이익/총자산,영업이익(EBIT)/총자본,PER,PBR,Price
A040420,정상제이엘에스,24572131.26,16377319.94,849.28,5889.96,107464054.83,83943620.31,0.2286544212283005,0.1950990424229893,8.242275810097965,1.1884630795455318,7000
A452160,제이엔비,6630848.98,3289323.22,-276.55,3754.82,59802138.64,34580994.53,0.1108797967898226,0.0951193933172285,-46.03145904899656,3.390308989512147,12730
A361570,알비더블유,16003455.04,-2247765.17,-123.47,2576.01,182020249.45,85853377.55,0.087921289462885,-0.0261814413613596,-32.27504657001701,1.5469660443864734,3985
A032850,비트컴퓨터,13252649.38,6219477.49,333.13,4096.08,80107053.28,66214265.69,0.1654367354354892,0.0939295697866403,17.620748656680576,1.4330774789554892,5870
A106190,하이텍팜,12843115.29,10088910.95,759.56,10062.32,135058017.3,106994353.34,0.0950933202393457,0.0942938635082926,12.283427247353732,0.9272215552675726,9330
A234300,에스트래픽,41700353.48,17379683.95,603.28,3503.26,186565293.9,94239902.11,0.2235161353341078,0.184419588315296,6.365203553905318,1.0961218978893943,3840
A027580,상보,15358722.85,2254501.29,7.41,1147.73,117729618.31,62634571.95,0.1304575948726695,0.0359945189982255,224.4264507422402,1.4489470520070051,1663
A059270,해성에어로보틱스,1698615.18,-1495253.98,-71.38,3655.88,43653933.99,39890235.85,0.0389109302357287,-0.0374842100613952,-108.15354441019896,2.11166668490213,7720
A396300,세아메카닉스,10365823.62,1993701.15,239.81,2653.29,101976895.12,70284330.69,0.1016487470794453,0.0283662251660833,16.992619156832493,1.5358291027366024,4075
A241840,에이스토리,13705561.84,6945016.43,514.91,7355.62,95538420.84,62404561.58,0.1434560223991242,0.1112902046607087,26.315278398166672,1.8421288756080385,13550
A049520,유아이엘,23616013.24,8676527.8,520.38,7560.04,227663904.89,159483579.3,0.1037319167981877,0.0544038943575428,10.41546562127676,0.7169274236644251,5420
A257370,피엔티엠에스,1475164.47,-1062362.27,-264.35,2226.37,50901786.77,24209717.13,0.0289806029141086,-0.0438816473689215,-34.84017401172687,4.136778702551688,9210
A093920,서원인텍,20941309.75,9986462.5,775.38,11012.95,231963239.68,204908548.76,0.0902785707722014,0.0487361926109617,7.493100157342206,0.5275607353161504,5810
A352090,스톰테크,15589694.26,11654525.62,935.58,6092.77,96735144.55,81865476.36,0.1611585358405297,0.1423619105170745,10.46409713760448,1.606822512584588,9790
A071670,에이테크솔루션,23626205.16,3937259.38,159.31,8574.04,269807706.0,86466087.04,0.0875668286509207,0.0455353019291666,67.98066662481953,1.2631151709112622,10830
A067570,엔브이에이치코리아,172930411.74,62917271.9,132.82,4957.85,1305179037.34,358471036.48,0.1324955479613265,0.1755156358455484,20.516488480650505,0.5496334096432929,2725
A187870,디바이스이엔지,12063758.64,4309204.33,1022.82,20220.68,182603983.73,138504394.58,0.0660651448756867,0.0311124014733771,14.420914725953734,0.7294512350722132,14750
A065130,탑엔지니어링,95640902.88,21906235.14,735.16,12647.11,562051371.49,330002709.64,0.1701639880825406,0.0663819856627768,7.494967081995757,0.4356726556501841,5510
A004890,동일산업,14918976.9,-4238627.71,-443.55,175279.99,476136021.76,410077126.86,0.0313334346031059,-0.0103361719841718,-106.1887047683463,0.2687129318069906,47100
A160600,이큐셀,13269022.07,785337.27,-37.44,1579.58,159158408.8,54116678.12,0.0833699090738836,0.0145119267716057,-82.79914529914531,1.9625470061661965,3100
A007280,한국특강,75322285.65,47315792.56,464.2,3738.23,560997435.41,226498155.36,0.134264937583808,0.2089014477172914,3.8711762171477817,0.4807087846387194,1797
A027050,코리아나,33598712.01,935688.86,44.72,2606.2,112490645.98,85804319.95,0.2986800521705031,0.010904915516436,64.17710196779964,1.1012201672933777,2870
A389470,인벤티지랩,583770.56,-15961004.54,-3145.36,501.91,45182342.88,4410627.49,0.0129203251267965,-3.6187604997673466,-5.531958186026401,34.66756988304676,17400
A067290,JW신약,48687932.79,5627697.72,-734.78,345.85,65618557.72,16444347.34,0.7419841959610812,0.3422268822010907,-3.375159911810338,7.170738759577851,2480
A086670,비엠티,37657324.69,17432433.9,1846.23,13280.62,249332426.55,121267170.3,0.1510326001758474,0.1437522938555778,7.2905325988636305,1.0135068995272811,13460
A368770,파이버프로,7782338.52,2616602.6,86.79,975.13,40704009.17,32009954.2,0.1911934150637869,0.0817434034316737,38.5413066021431,3.4303118558551167,3345
A288620,에스퓨얼셀,7787022.15,-2482196.19,-337.46,9921.29,144640366.72,69381328.68,0.053837129472123,-0.0357761408901285,-50.524506608190606,1.718526522256682,17050
A403490,우듬지팜,10541908.28,3352841.29,32.34,835.86,55639827.83,38527920.77,0.1894669464508298,0.0870236758950851,83.6425479282622,3.236187878352834,2705
A226400,오스테오닉,13051137.96,4842541.6,178.2,2632.69,71739369.3,51876887.91,0.1819243476398948,0.0933468023062835,27.048260381593717,1.8308270248301168,4820
A004720,팜젠사이언스,97869449.37,9126798.16,342.4,12709.84,335917098.6,228211310.64,0.2913500080165315,0.0399927511673485,18.10747663551402,0.4878110188641241,6200
A059210,메타바이오메드,37990222.84,10747626.42,422.44,3054.57,130124257.56,72661881.95,0.291953426304721,0.1479128551527972,10.320992330271755,1.4273694824476113,4360
A093190,빅솔론,43658369.83,9271877.12,573.13,10437.21,231770064.97,207416761.59,0.1883693212738715,0.0447016771881131,9.910491511524436,0.5442067372410827,5680
A001380,SG글로벌,14628610.72,6606303.39,448.69,3138.16,198246797.31,141051733.7,0.0737898968280689,0.0468360311263582,3.4455860393590227,0.4926453718102327,1546
A001540,안국약품,140570776.99,5061440.95,98.92,12039.74,238597552.69,151665662.55,0.5891543119582532,0.0333723590752216,95.12737565709664,0.7815783397315889,9410
A009300,삼아제약,61624032.15,23500211.53,3355.41,31708.44,231307913.07,200470212.49,0.2664155814304152,0.1172254532885889,4.887629231599119,0.5172124519528555,16400
A408920,메쎄이상,17318761.26,11169700.57,123.33,1371.94,71652196.3,59438356.78,0.2417059372121438,0.1879207497499058,19.37890213249007,1.742058690613292,2390
A073560,우리손에프앤지,26976214.44,4633067.0,22.37,3625.08,483903145.57,259778689.63,0.0557471359443719,0.017834669220169,68.30576665176575,0.4215079391351363,1528
A241690,유니테크노,19446836.79,11443596.66,364.63,5228.44,209707190.28,126023613.8,0.0927332857020051,0.0908051778150167,11.299125140553436,0.7879979496752378,4120
A092460,한라IMS,26181899.38,5365190.3,4129.63,9773.49,221575355.25,162256347.68,0.1181625066129731,0.0330661350185273,1.605470708029533,0.6783656605777465,6630
A019590,엠벤처투자,21211346.84,17700029.41,163.51,702.57,87685839.37,80070021.73,0.2419016227979115,0.2210568828079672,4.782582105070026,1.1130563502569135,782
A264900,크라운제과,150078509.88,28440130.65,1763.77,15748.0,338608141.95,204815188.86,0.4432217991443368,0.1388575271604492,4.751186379176423,0.5321310642621285,8380
A340360,다보링크,6023582.68,-907830.66,-41.55,387.43,36963583.53,16809680.07,0.1629599217595123,-0.0540064210752108,-58.24308062575211,6.246289652324291,2420
A027830,대성창투,8638618.9,2052559.66,45.38,1572.84,86321962.76,84933427.07,0.1000744031274851,0.024166688320587,40.810929925077126,1.1774878563617406,1852
A078000,텔코웨어,18475063.82,3042871.96,550.03,15143.58,126812370.9,112622664.08,0.1456881823822126,0.0270182914323402,18.144464847371964,0.6590251446487555,9980
A006140,피제이전자,9842048.38,7413259.94,407.37,8417.48,186696829.44,125268768.02,0.0527167408762182,0.0591788364903247,16.44696467584751,0.7959626871700319,6700
A039860,나노엔텍,12341603.95,-2229194.13,-137.2,1999.17,58578299.76,53592936.32,0.2106855951873738,-0.0415949243140854,-27.113702623906708,1.8607722204714956,3720
A284620,카이노스메드,205221.28,-16811614.76,-545.62,422.83,20985105.99,15771123.39,0.009779377816714,-1.065974461315783,-7.91759832850702,10.216872028947805,4320
A006340,대원전선,27157081.03,13130113.48,128.88,1345.08,234871662.22,100324043.9,0.1156251919593537,0.130877035749154,8.977343265052763,0.8601718856870967,1157
A066670,디티씨,6208415.5,1995972.66,195.38,9263.58,165970311.44,160769044.46,0.0374067834550301,0.0124151553348107,30.248746033370868,0.6379822919432876,5910
A002600,조흥,40763164.08,15648302.44,592.07,249400.2,394002199.99,149640119.0,0.1034592296211406,0.1045729082853776,291.8573817285118,0.6928623152667881,172800
A217730,강스템바이오텍,1643052.83,-22777439.98,-504.56,857.27,81253041.2,44517549.65,0.0202214317856203,-0.5116508019663657,-4.746710004756619,2.7937522600814213,2395
A035000,HS애드,219719787.54,26444087.24,978.08,11458.65,547772703.2,182779848.03,0.4011148899104178,0.144677258051225,6.369622116800262,0.5436940651821986,6230
A058860,KTis,592959670.72,20525095.48,400.03,6215.66,447609122.04,204090155.97,1.324726511420406,0.100568767672543,7.536934729895259,0.4850651419157418,3015
A057680,티사이언티픽,8120556.61,-5616484.99,-721.73,1918.1,173980582.11,130550947.19,0.0466750743762067,-0.0430214036044176,-2.3180413728125475,0.8722172983681769,1673
A043650,국순당,31202489.28,4464546.77,-218.27,13076.9,244796010.51,227088760.59,0.1274632262796838,0.0196599195768238,-27.12237137490264,0.4527066812470846,5920
A089790,제이티,8914911.31,2959841.95,532.41,6626.94,89482926.69,59789991.73,0.0996269527580871,0.0495039698845598,16.059052234180427,1.2901882316725368,8550
A023810,인팩,85618939.58,23520579.86,1111.9,12029.04,482869726.17,152353906.53,0.1773127097014502,0.1543812062040467,8.175195611116107,0.7556712755132579,9090
A072020,중앙백신,21533701.32,6993692.57,602.72,10333.1,119592514.18,99804215.41,0.1800589398730207,0.0700741200285941,18.267188744358904,1.0655079308242443,11010
A145210,다이나믹디자인,6504685.74,-8774713.38,-1579.54,3158.08,106521396.85,52288292.01,0.0610645929583489,-0.1678141136895781,-3.545335983894045,1.773229303880839,5600
A095190,이엠코리아,9392307.96,882373.79,-52.82,1797.5,219351522.49,76539605.57,0.0428185218565245,0.0115283294632739,-42.692162059825826,1.25452016689847,2255
A219420,링크제니시스,4670182.39,1398347.38,109.41,3894.26,47884804.3,44982653.48,0.0975295285899288,0.0310863693406109,59.8665569874783,1.681962683539363,6550
A017040,광명전기,11367924.22,-2273334.04,235.07,2838.41,187306650.94,130789198.09,0.0606915139582603,-0.0173816651007803,10.039562683455992,0.8314514111773845,2360
A038680,에스넷,57878759.19,14463119.76,1024.67,5323.59,292747563.28,107842565.79,0.1977087649902709,0.1341132757186414,4.718592327285857,0.9082217075319474,4835
A160550,NEW,24797384.04,-5582630.8,-408.54,3923.35,313440238.5,145143931.45,0.07911359485518,-0.0384627227899165,-11.222891271356538,1.1686441433978616,4585
A294140,레몬,-4288015.49,-11688879.32,-475.59,804.76,28509034.34,16900047.11,-0.1504090050494499,-0.6916477358861043,-4.857124834416199,2.8704209950792783,2310
A126880,제이엔케이글로벌,18230414.35,4137698.75,163.07,4942.09,292992594.4,114224682.52,0.062221416849572,0.0362242088024671,32.80799656589195,1.082537954590062,5350
A006740,영풍제지,9963268.04,-2992480.13,-113.13,2654.16,199916289.28,120222578.18,0.0498371997393648,-0.0248911658300954,-24.79448422169186,1.0568315399222354,2805
A271830,팸텍,24716246.14,10829546.94,260.38,2382.56,92062068.55,68239423.56,0.268473721363064,0.158699273455586,14.632460250403255,1.599120273991001,3810
A153710,옵티팜,4197205.14,-2630945.4,-166.1,1714.0,39275370.58,25144342.75,0.1068660862524699,-0.1046336914095716,-42.32390126429862,4.101516919486581,7030
A305090,마이크로디지탈,6172433.1,880251.85,37.68,554.98,29966151.86,8716568.92,0.2059801715227642,0.1009860483039695,188.9596602972399,12.829291145626868,7120
A263050,유틸렉스,131654.0,-29783867.7,-752.36,1640.54,72704772.81,63195703.24,0.0018108027150301,-0.471295771278769,-4.492530171726301,2.0602972192083095,3380
A158430,아톤,35450460.61,11412710.57,419.02,3665.92,145001224.9,83153975.13,0.2444838699428117,0.137247925335593,10.178511765548183,1.1634187325418994,4265
A347860,알체라,11560700.29,-18520484.45,-1242.7,394.97,36191630.96,8209804.99,0.3194302103372243,-2.2558982183570717,-6.397360585821196,20.12811099577183,7950
A002460,화성산업,84618500.04,25253673.27,2074.5,38436.41,991687669.82,369441225.61,0.0853277726598728,0.0683564029117286,5.230175946011087,0.2822844277079987,10850
A226440,한송네오텍,-4149694.53,-12280587.53,-68.99,317.14,37428618.6,20848306.95,-0.1108695614537053,-0.5890448351250891,-22.17712711987245,4.824367787097181,1530
A065710,서호전기,27006637.43,12980216.2,3008.79,18895.89,103880709.54,94060724.02,0.259977406292175,0.1379982594779946,6.3248016644564755,1.007097310579179,19030
A018120,진로발효,12398988.03,8055864.37,922.13,11559.74,90732858.43,78474696.6,0.1366537795077377,0.1026555656667553,17.29691041393296,1.3797888187796612,15950
A276040,스코넥,6247558.61,-6054392.06,-420.04,1815.75,25795965.82,22795808.15,0.2421913043921067,-0.2655923413708849,-20.283782496905054,4.692275919041719,8520
A200350,래몽래인,-659473.08,-7787502.92,-1082.13,5822.1,50859305.75,40101030.95,-0.0129666158488606,-0.1941970751253216,-10.405404156617042,1.9340100650967864,11260
A309960,LB인베스트먼트,23607808.96,8463269.97,283.71,5013.78,127020026.76,115441887.02,0.1858589512392888,0.0733119510471425,16.407599309153714,0.92844121600868,4655
A042500,링네트,30421851.78,16347719.61,670.62,5684.59,151943392.15,96119462.83,0.2002183270330522,0.1700771012309245,6.411976976529182,0.756430982709395,4300
A094850,참좋은여행,68664951.96,6419133.67,515.05,6398.66,143382883.07,84529311.74,0.4788922533136507,0.0759397366175692,13.455004368507913,1.083039261345344,6930
A352910,오비고,15073316.97,-536638.03,32.82,3016.79,40999887.81,36789220.08,0.3676428833135385,-0.0145868281206574,317.794028031688,3.4573172146553124,10430
A218150,미래생명자원,8204811.9,20185.93,21.62,2210.64,51590515.21,44160153.16,0.1590372157867039,0.0004571073367173,201.20259019426456,1.967755943980024,4350
A021320,KCC건설,81605133.99,18146940.55,483.68,21323.39,1240984037.44,446170183.21,0.0657584074637587,0.0406726877610706,10.378762818392325,0.2354222288294685,5020
A019010,베뉴지,39433445.9,9216525.31,285.3,6622.93,640362659.22,360698279.85,0.0615798646786061,0.0255518970421283,7.325622152120575,0.3155702989462368,2090
A215100,로보로보,7844521.73,220774.3,68.2,1540.16,33290238.5,31023837.36,0.2356402982814316,0.0071162795703877,68.841642228739,3.0483845834199044,4695
A036120,SCI평가정보,34374009.97,401056.87,13.34,825.07,34889365.25,29109456.4,0.9852288719984666,0.0137775458424568,262.3688155922039,4.242064309694935,3500
A036090,위지트,9168477.99,3654906.38,-228.45,996.11,257234029.07,183753964.41,0.0356425548483906,0.0198902178341307,-3.554388268767783,0.8151710152493199,812
A002800,신신제약,33408457.92,6003846.31,308.49,4106.33,124409301.99,62090423.78,0.2685366559060461,0.0966952058706016,20.2275600505689,1.5196050974958175,6240
A004140,동방,75423477.32,35189702.67,309.06,2979.53,599319321.34,144098260.85,0.1258485662557364,0.2442062968867538,6.665372419594901,0.6913842116038436,2060
A064090,웨스트라이즈,2939204.03,-568633.75,-261.53,1188.3,60237586.87,36292846.43,0.0487935221632161,-0.0156679292459673,-7.222880740259244,1.589665909282168,1889
A189980,흥국에프엔비,37725011.5,10258667.37,213.02,2585.82,212424450.47,98960039.04,0.177592604883908,0.103664746593859,9.412261759459206,0.775382663913188,2005
A141000,비아트론,10008162.57,-1682742.21,134.46,14403.44,187549076.96,165765669.02,0.0533628996325826,-0.0101513312132017,65.7444593187565,0.6137422726793044,8840
A064240,홈캐스트,8851476.01,-10191709.76,-283.79,2466.47,127639376.92,99443350.51,0.0693475338378359,-0.1024875942708218,-10.97642623066352,1.2629385315856263,3115
A011560,세보엠이씨,54341543.81,37561158.35,2863.45,20148.66,413164830.64,210269740.4,0.131525095506856,0.1786332083662952,3.052262131345056,0.4337757448882456,8740
A351330,이삭엔지니어링,7919281.2,134144.97,-55.82,5793.69,75238336.65,48021094.86,0.1052559313856123,0.0027934592160192,-154.96237907560015,1.4930035952907388,8650
A347000,센코,12116361.08,2245775.45,-34.36,1171.06,69624568.95,42028696.92,0.1740242167775747,0.0534343345042256,-80.18044237485448,2.352569466978635,2755
A016880,웅진,485991745.67,22359940.82,-131.98,871.34,1027078032.33,191624801.17,0.473178989689316,0.116686048379319,-9.577208667979995,1.450639245300342,1264
A293580,나우IB,8650717.15,2455449.31,20.25,998.84,148896523.59,93981271.25,0.0580988524206282,0.0261270067678511,55.45679012345679,1.124304192863722,1123
A417970,모델솔루션,12014916.04,301611.23,166.68,9617.77,85112944.91,61521968.15,0.1411643793162696,0.0049024964426467,91.25269978401728,1.5814476744609196,15210
A005870,휴니드,40607798.63,17360970.12,1266.38,12051.26,299334914.11,161578257.14,0.1356600807852217,0.1074462023993583,4.856362229346641,0.5103200827133428,6150
A123690,한국화장품,40346462.41,3054862.35,218.47,1590.67,48624288.72,25372122.53,0.829759436530427,0.1204023174012316,29.06577562136678,3.99202851628559,6350
A127980,화인써키트,11807577.54,4317041.78,381.44,3598.39,105765831.77,48223115.45,0.1116388661857918,0.0895222496455276,21.31396812080537,2.2593437620713708,8130
A122310,제노레이,37543883.51,12757041.2,857.95,7137.49,124269683.99,95533182.65,0.3021161904058689,0.1335351848031412,8.158983623754297,0.9807369257259906,7000
A136410,아셈스,14758044.79,6008991.81,283.36,5543.17,100750809.3,61288371.01,0.1464806575007829,0.0980445671988827,24.033032185206096,1.228538904633991,6810
A011150,CJ씨푸드,20869463.61,4139339.99,122.76,2160.22,168208968.6,78050323.9,0.1240686735296943,0.0530342448713399,23.949169110459433,1.3609724935423244,2940
A010470,오리콤,72392003.65,12169646.95,821.27,9913.04,237254560.71,117779850.14,0.3051237600380036,0.1033253730203803,12.894663143667737,1.068289848522754,10590
A187420,제노포커스,7331157.76,-9463584.73,-126.49,944.18,97862900.88,26361794.71,0.0749125326766013,-0.3589886361724118,-30.87200569214958,4.135863924251732,3905
A227840,현대코퍼레이션홀딩스,43226370.22,18730704.08,3205.11,29423.53,344014186.93,271307677.35,0.1256528709055702,0.0690386068796589,3.3477790153848073,0.3646741230572946,10730
A053050,지에스이,28498854.09,4381368.02,186.36,3088.23,209399149.7,92608584.7,0.1360982321601089,0.0473106033764923,17.868641339343206,1.078287562778679,3330
A217500,러셀,6975920.66,1871561.87,82.97,1758.72,74553296.57,56086107.49,0.0935695801653804,0.0333694377049378,37.7847414728215,1.7825463973799127,3135
A066410,버킷스튜디오,6403826.56,-6576226.48,73.08,1812.89,264418170.8,130217397.42,0.0242185570705112,-0.0505019038184982,15.777230432402847,0.6360010811466774,1153
A053980,오상자이엘,14430882.75,6343563.76,1257.42,5066.14,133387550.33,95845375.03,0.1081876285627712,0.0661853924408396,4.413799685069428,1.0955086120794135,5550
A196300,애니젠,-2441950.79,-6716761.07,-1530.97,1771.85,20995004.0,10519978.07,-0.1163110419031118,-0.6384767178511809,-9.601755749622788,8.296413353274826,14700
A950110,SBI핀테크솔루션즈,,,,,,,,,,,4590
A303530,이노뎁,27847375.17,635755.48,139.92,5749.83,54127697.92,39183677.94,0.5144755132789509,0.0162250077946613,77.47284162378503,1.8852731298142729,10840
A333620,엔시스,11733376.36,1854221.96,213.08,5754.72,96648909.89,57739605.51,0.1214020558882063,0.0321135197170487,47.118453163131214,1.7446548224761589,10040
A037440,희림,29444907.97,7376354.55,443.57,5723.52,193507326.59,73289489.3,0.1521643055530779,0.1006468269932398,17.404242847803054,1.3488203063848818,7720
A086040,바이오톡스텍,1899425.98,-8187050.05,-305.65,3250.73,147036241.64,48234830.49,0.0129180803236967,-0.1697331568667444,-20.153770652707347,1.8949589784448415,6160
A265560,영화테크,14807394.62,5013561.6,570.43,5860.49,86401120.35,62649712.22,0.1713796598934958,0.0800252933707729,18.23186017565696,1.7745956396137526,10400
A260930,씨티케이,33596862.85,2740146.62,359.03,8656.88,189707671.4,158492395.43,0.1770980720076457,0.0172888207826363,15.95966910843105,0.6619012854515716,5730
A024880,케이피에프,104351444.28,47252640.81,977.07,10453.4,653167357.27,234014768.28,0.1597621851712718,0.2019216186965685,5.05593253298126,0.4725735167505309,4940
A308080,바이젠셀,0.0,-20084446.56,-937.3,3730.05,81049052.16,71489172.83,0.0,-0.2809438935286111,-6.2413314840499305,1.5683435878875618,5850
A003480,한진중공업홀딩스,126997000.0,39375000.0,256.22,12352.03,1865721000.0,367799000.0,0.0680685911773518,0.1070557559971615,12.547810475372724,0.2602811035918792,3215
A053260,금강철강,13922775.9,5290275.02,243.14,7220.45,151753555.7,126163570.46,0.0917459616400935,0.0419318746347407,21.92152669244057,0.7381811382947047,5330
A009730,이렘,7486842.13,979218.39,3.15,1246.67,61128754.88,38094157.75,0.122476601146174,0.0257052117132055,911.1111111111112,2.3021328819976414,2870
A142280,녹십자엠에스,14024568.49,1800722.62,85.11,1653.3,90529343.09,36923477.37,0.1549173782920023,0.0487690420367359,56.045118082481494,2.8851388132825257,4770
A200230,텔콘RF제약,9587326.81,965315.61,119.89,900.55,140414916.71,104944533.94,0.068278549278356,0.0091983410069923,7.281674868629577,0.969407584254067,873
A086710,선진뷰티사이언스,24440672.58,9043651.98,459.97,5826.77,125771952.14,72835763.4,0.1943253019782539,0.1241649920017176,17.84899015153162,1.409013913368813,8210
A333430,일승,12723284.38,5293353.31,124.99,1237.43,104615615.49,71188267.35,0.1216193617024238,0.074357102750865,22.24177934234739,2.2465917264006854,2780
A155650,와이엠씨,29394584.02,15769934.52,701.73,6238.49,169036353.81,122689499.34,0.173895043033406,0.1285353237631037,8.137032761888475,0.915285589942438,5710
A131030,옵투스제약,41428835.78,8186594.74,666.15,8679.55,149460342.55,134450876.22,0.2771894876805901,0.0608891140776531,7.986189296704946,0.612935002390677,5320
A222810,세토피아,1250983.06,-13635978.36,-411.11,468.17,72487643.38,33054157.97,0.017257880125058,-0.4125344343176442,-4.962175573447496,4.357391545806011,2040
A009190,대양금속,6647910.52,-2500237.16,-766.02,1937.85,151056760.48,97745705.11,0.0440093544895012,-0.0255789976366359,-1.4634082661027128,0.5784761462445493,1121
A080000,에스엔유,16965750.11,4452790.9,206.26,4246.09,191142895.55,143718447.4,0.0887595118886436,0.0309827372933337,13.793270629302825,0.6700281906412723,2845
A339950,아이비김영,66002249.9,8935524.77,172.86,1073.66,80093701.31,41960551.64,0.8240629265532441,0.2129506029058487,10.748582668055072,1.7305292178156957,1858
A263700,케어랩스,81827462.25,-11598829.45,-1260.44,3535.82,162200952.56,75066028.6,0.5044820080186094,-0.1545150271876778,-3.4392751737488494,1.2260239491829334,4335
A246720,아스타,1577228.17,-2723517.46,-217.28,467.66,9711422.09,6174937.62,0.1624095992721906,-0.4410599147072841,-28.53460972017673,13.257494761151262,6200
A330730,스톤브릿지벤처스,16571754.71,6440509.58,341.79,5113.2,98342622.93,88821588.9,0.168510399827303,0.0725106323784757,17.964247052283564,1.2008135805366502,6140
A044820,코스맥스비티아이,109793483.62,20249350.5,943.51,24190.96,878273229.17,252396259.25,0.1250106230879413,0.080228409724341,11.266441267183176,0.4394203454513587,10630
A368600,아이씨에이치,6273585.66,-10061095.2,-623.94,3252.88,119453404.29,54534593.04,0.0525191031372321,-0.18449014908061,-8.494406513446805,1.629325397801333,5300
A101140,인바이오젠,1276180.24,-6207157.92,1502.15,15045.45,151305409.11,148684869.49,0.008434465413409,-0.0417470717853874,6.217754551809073,0.6207856860379716,9340
A069510,에스텍,62348386.29,24554774.34,1985.33,15501.88,267772243.42,155775482.56,0.2328411096448362,0.1576292619125236,4.492955831020536,0.5754140788085058,8920
A222040,코스맥스엔비티,48421839.61,11976872.72,-314.76,1776.57,300077814.37,40591307.31,0.1613642771681055,0.2950600390505136,-20.39649256576439,3.613705060875733,6420
A208140,정다운,56136736.71,35750469.42,998.61,3732.98,196359679.32,122936530.54,0.2858872906311691,0.2908042813878486,2.8038974174102003,0.7500709888614459,2800
A041590,플래스크,3246705.75,-22962238.6,-285.11,259.12,65851003.22,31789340.91,0.0493038160580964,-0.7223250920806839,-3.5074181894707306,3.859215807347947,1000
A054920,한컴위드,11243760.45,-2462794.23,31.9,5344.99,213815558.54,144513289.57,0.0525862595162669,-0.0170419913443812,104.07523510971788,0.6211424156078871,3320
A225190,LK삼양,12001117.21,-1129207.53,14.36,593.35,39583128.16,30111451.69,0.3031876905102085,-0.0375009329216435,658.0779944289694,15.92651891800792,9450
A011320,유니크,42486239.78,9343700.26,330.43,6072.24,251336875.39,117319843.77,0.1690410120443886,0.0796429654161309,15.706806282722512,0.8547093000276669,5190
A003610,방림,4953028.29,-4119487.21,-97.77,4872.33,243460571.98,193665940.35,0.0203442727901209,-0.0212710980699813,-22.194947325355425,0.4453721320189724,2170
A092440,기신정기,,,,,,,,,,,3065
A130580,나이스디앤비,87910545.22,14191689.69,673.82,5888.67,112226158.67,90685561.93,0.7833338168376605,0.1564933754389098,9.290314920898757,1.0630583816039954,6260
A373200,엑스플러스,1120606.5,-3703454.5,-112.97,66.26,32886653.78,5014599.33,0.034074810635842,-0.738534478287022,-15.995397008055235,27.271355267129486,1807
A013520,화승코퍼레이션,297714012.83,78207488.15,69.28,3242.1,1154543398.41,270513263.94,0.2578629900270549,0.2891077761249684,29.3013856812933,0.6261373800931496,2030
A348350,위드텍,17840624.15,2424570.9,621.78,11517.26,136065076.96,115189545.34,0.1311183188853428,0.0210485325976719,16.58142751455499,0.8951781934244777,10310
A004100,태양금속,77521856.36,22162989.45,1.64,2697.95,499119799.81,108625698.68,0.1553171330600594,0.2040308114867906,2082.317073170732,1.2657758668618766,3415
A036640,HRS,21774603.37,12521004.41,740.25,7062.59,125506249.36,114507188.07,0.1734941764337335,0.1093468857373889,7.267814927389395,0.7617602041177528,5380
A014200,광림,32530694.53,10407620.78,202.76,1841.03,273731611.78,179770751.96,0.1188415701002233,0.0578938490634769,4.961530873939633,0.5464332466065192,1006
A066310,큐에스아이,1945969.34,-4243012.7,292.46,9043.88,87730180.85,82474951.35,0.0221812986266059,-0.0514460770276041,33.919168433290025,1.0968743503894347,9920
A038070,서린바이오,19920885.05,2494508.39,-13.21,9714.57,114099910.02,85239244.09,0.1745915929864289,0.0292647877938261,-696.4420893262679,0.9470311089425472,9200
A007980,TP,152880635.4,40575172.34,118.52,4144.56,686463960.69,207669601.54,0.2227074459179646,0.1953833013551801,18.351333108336146,0.5247842955585152,2175
A263800,데이타솔루션,17978146.56,1263533.95,99.26,2068.52,79192740.66,33543938.39,0.2270176080555916,0.0376680261962525,51.58170461414467,2.475199659660047,5120
A004540,깨끗한나라,61080180.12,-18914851.98,-820.17,5628.33,641522252.0,211602422.73,0.0952113195287885,-0.0893886361789672,-2.956704097930917,0.430856044332866,2425
A348080,큐라티스,-6388396.05,-17243541.83,-455.6,915.75,66844125.57,38796328.07,-0.0955715404386581,-0.4444632440185466,-4.795873573309921,2.386022386022386,2185
A204610,티쓰리,39819773.0,7559876.29,84.01,1505.22,123352385.75,102135605.49,0.3228131564532792,0.0740180297921686,14.641114153077014,0.8171562960896082,1230
A003780,진양산업,17115317.98,7569627.81,653.57,4385.37,90029703.39,57009854.39,0.190107457156202,0.1327775327791009,10.5267989656808,1.5688527991936827,6880
A033830,티비씨,10592597.83,4137402.18,61.94,1301.83,134217378.72,126363358.47,0.0789212092429396,0.0327421036453558,15.821762996448175,0.7527864621340729,980
A238090,앤디포스,8655400.57,-4121556.37,-581.79,5286.99,141123319.79,124813207.46,0.0613321780048808,-0.0330217967623408,-8.224617129892229,0.9050518347869014,4785
A115500,케이씨에스,6531057.7,3154888.85,230.77,1618.95,26538532.08,19427365.57,0.246097172229128,0.1623940641170526,29.986566711444297,4.274375366750054,6920
A290720,푸드나무,47744146.17,-17795536.45,-1484.07,2291.38,115756978.26,23080911.02,0.4124515591860267,-0.7710066745017069,-5.323199040476528,3.447704003700826,7900
